date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:52:14	484721/484721	------	200	untouched ('')	image/png	etag:%222386db1d7819d61:0%22	https://www.hopkinsmedicine.org/sebin/t/k/Aaron-Mahomes_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/t/k/Aaron-Mahomes_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	5248300/5248300	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:41:14%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Aaron-Mahomes.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Aaron-Mahomes.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	435197/435197	------	200	untouched ('')	image/png	etag:%22e8eff480b118d61:0%22	https://www.hopkinsmedicine.org/sebin/d/g/Rafael-Llinas_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/d/g/Rafael-Llinas_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	1642217/1642217	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:41:35%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Rafael-Llinas.jpeg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Rafael-Llinas.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	233128/233128	------	200	untouched ('')	image/jpeg	etag:%22284cf6ea1e17d61:0%22	https://www.hopkinsmedicine.org/sebin/z/b/Marge-Rodgers_640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/z/b/Marge-Rodgers_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	95424/95424	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:41:52%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Marge-Rodgers.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Marge-Rodgers.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	70824/70824	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:41:54%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Amy-Penney.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Amy-Penney.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	262164/262164	------	200	untouched ('')	image/jpeg	etag:%2243acc94159fd61:0%22	https://www.hopkinsmedicine.org/sebin/n/v/KILEN-amy_640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/n/v/KILEN-amy_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	254304/254304	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:41:56%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/KILEN-amy_440.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/KILEN-amy_440.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	121372/121372	------	200	untouched ('')	image/jpeg	etag:%22ed816122513d61:0%22	https://www.hopkinsmedicine.org/sebin/f/p/Dominck-Metzger_640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/f/p/Dominck-Metzger_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	32443/32443	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:41:59%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/dominick-metzger.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/dominick-metzger.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	133872/133872	------	200	untouched ('')	image/jpeg	etag:%22c991809a2113d61:0%22	https://www.hopkinsmedicine.org/sebin/x/a/Tina-Hoang_640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/x/a/Tina-Hoang_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	40735/40735	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:42:01%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Tina-Hoang.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/extraordinary-people/Tina-Hoang.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	499861/499861	------	200	untouched ('')	image/png	etag:%22fac55bf38fed61:0%22	https://www.hopkinsmedicine.org/sebin/p/w/jhoc-or-message_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/p/w/jhoc-or-message_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	657998/657998	------	200	untouched ('')	image/png	date:Sun,%2018%20Oct%202020%2014:42:03%20GMT	https://www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/jhoc-or-message.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/jhoc-or-message.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	539313/539313	------	200	untouched ('')	image/png	etag:%229b82792290ed61:0%22	https://www.hopkinsmedicine.org/sebin/d/w/peds-emergency1_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/d/w/peds-emergency1_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	889481/889481	------	200	untouched ('')	image/png	date:Sun,%2018%20Oct%202020%2014:42:04%20GMT	https://www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/peds-emergency1.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/peds-emergency1.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	555377/555377	------	200	untouched ('')	image/png	etag:%2286bec4991ed61:0%22	https://www.hopkinsmedicine.org/sebin/n/n/jhtestingstaff_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/n/n/jhtestingstaff_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	850632/850632	------	200	untouched ('')	image/png	date:Sun,%2018%20Oct%202020%2014:42:08%20GMT	https://www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/jhtestingstaff.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/jhtestingstaff.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	380422/380422	------	200	untouched ('')	image/png	etag:%2266dba69091ed61:0%22	https://www.hopkinsmedicine.org/sebin/l/w/covid19testing_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/l/w/covid19testing_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	569639/569639	------	200	untouched ('')	image/png	date:Sun,%2018%20Oct%202020%2014:42:16%20GMT	https://www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/covid19testing.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/covid19testing.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	503974/503974	------	200	untouched ('')	image/png	etag:%22e4356d3992ed61:0%22	https://www.hopkinsmedicine.org/sebin/j/p/security-staff-wearing-ppe_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/j/p/security-staff-wearing-ppe_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	783229/783229	------	200	untouched ('')	image/png	date:Sun,%2018%20Oct%202020%2014:42:19%20GMT	https://www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/security-staff-wearing-ppe.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/security-staff-wearing-ppe.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	590228/590228	------	200	untouched ('')	image/png	etag:%2270dba16192ed61:0%22	https://www.hopkinsmedicine.org/sebin/n/t/drivethrutesting_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/n/t/drivethrutesting_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	1002933/1002933	------	200	untouched ('')	image/png	date:Sun,%2018%20Oct%202020%2014:42:24%20GMT	https://www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/drivethrutesting.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/drivethrutesting.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	666817/666817	------	200	untouched ('')	image/png	etag:%22f77aeb992ed61:0%22	https://www.hopkinsmedicine.org/sebin/r/t/childrens-hospital-staff-2_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/r/t/childrens-hospital-staff-2_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	1032297/1032297	------	200	untouched ('')	image/png	date:Sun,%2018%20Oct%202020%2014:42:29%20GMT	https://www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/childrens-hospital-staff-2.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/childrens-hospital-staff-2.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	547513/547513	------	200	untouched ('')	image/png	etag:%2226e4c3993ed61:0%22	https://www.hopkinsmedicine.org/sebin/n/d/cardstostaff_640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/n/d/cardstostaff_640.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	842267/842267	------	200	untouched ('')	image/png	date:Sun,%2018%20Oct%202020%2014:42:38%20GMT	https://www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/cardstostaff.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/coronavirus-slider/images/cardstostaff.html	(from https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/details.html)
20:52:14	70/70	------	200	untouched ('')	image/gif	etag:%227ec32ab0fd31:0%22	https://www.hopkinsmedicine.org/sebin/custom/hopkins_apps/remove-option.gif	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/custom/hopkins_apps/remove-option.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	4997/4997	------	200	untouched ('')	image/jpeg	etag:%2280b5c1a8e31dcb1:0%22	https://www.hopkinsmedicine.org/sebin/l/u/doc_searchtab_bg.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/l/u/doc_searchtab_bg.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	3065/3065	------	200	untouched ('')	image/jpeg	etag:%22f0b01cb3b4c0cc1:0%22	https://www.hopkinsmedicine.org/sebin/j/x/doc_searchtab_bg_over.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/j/x/doc_searchtab_bg_over.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	4873/4873	------	200	untouched ('')	image/jpeg	etag:%22f08ff70481dcb1:0%22	https://www.hopkinsmedicine.org/sebin/r/d/doc_searchbox.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/r/d/doc_searchbox.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	5332/5332	------	200	untouched ('')	image/jpeg	etag:%22906838a7421dcb1:0%22	https://www.hopkinsmedicine.org/sebin/z/h/doc_go.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/z/h/doc_go.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	5323/5323	------	200	untouched ('')	image/jpeg	etag:%22b0b9b1b2421dcb1:0%22	https://www.hopkinsmedicine.org/sebin/p/w/doc_go_2.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/p/w/doc_go_2.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	9864/9864	------	200	untouched ('')	image/jpeg	etag:%222c7488b62ced41:0%22	https://www.hopkinsmedicine.org/sebin/x/y/doc_lastnamesearch_bg.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/x/y/doc_lastnamesearch_bg.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	8430/8430	------	200	untouched ('')	image/jpeg	etag:%223fb44e8ce6cdd41:0%22	https://www.hopkinsmedicine.org/sebin/z/j/doc_expertisesearch_bg.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/z/j/doc_expertisesearch_bg.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	10018/10018	------	200	untouched ('')	image/jpeg	etag:%22e41685531cdd41:0%22	https://www.hopkinsmedicine.org/sebin/d/k/doc_locationsearch_bg.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/d/k/doc_locationsearch_bg.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	4031/4031	------	200	untouched ('')	image/png	etag:%2240969e77421dcb1:0%22	https://www.hopkinsmedicine.org/sebin/l/w/doc_btn_moresearchoptions.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/l/w/doc_btn_moresearchoptions.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	6395/6395	------	200	untouched ('')	image/jpeg	etag:%22c072b568421dcb1:0%22	https://www.hopkinsmedicine.org/sebin/b/z/doc_btn_backtosearch.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/b/z/doc_btn_backtosearch.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	2362/2362	------	200	untouched ('')	image/gif	etag:%22d0812c2dec1dcb1:0%22	https://www.hopkinsmedicine.org/sebin/e/f/doc_activesearch_bg.gif	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/e/f/doc_activesearch_bg.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	3944/3944	------	200	untouched ('')	image/gif	etag:%22706e86f1411dcb1:0%22	https://www.hopkinsmedicine.org/sebin/a/f/doc_activesearch_bottom.gif	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/a/f/doc_activesearch_bottom.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	6230/6230	------	200	untouched ('')	image/gif	etag:%22059b465481dcb1:0%22	https://www.hopkinsmedicine.org/sebin/k/c/doc_search_bg.gif	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/k/c/doc_search_bg.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	455/455	------	200	untouched ('')	image/jpeg	etag:%22a014546481dcb1:0%22	https://www.hopkinsmedicine.org/sebin/d/y/doc_removeoption.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/d/y/doc_removeoption.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	4369/4369	------	200	untouched ('')	image/png	etag:%229bd358452efcd1:0%22	https://www.hopkinsmedicine.org/lib/css/redmond/images/ui-icons_217bc0_256x240.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/lib/css/redmond/images/ui-icons_217bc0_256x240.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	10819/10819	------	200	untouched ('')	image/gif	etag:%22e729db2ab0fd31:0%22	https://www.hopkinsmedicine.org/sebin/custom/hopkins_apps/ajax-loader.gif	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/custom/hopkins_apps/ajax-loader.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Oct%202020%2015:07:42%20GMT	https://hopkinsmedicine.org/sebin/t/g/biography-wrapper.png	C:/My%20Web%20Sites/hariwebpage/hopkinsmedicine.org/sebin/t/g/biography-wrapper.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	169/169	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Oct%202020%2015:07:42%20GMT	https://hopkinsmedicine.org/sebin/a/t/blue-button-email.gif	C:/My%20Web%20Sites/hariwebpage/hopkinsmedicine.org/sebin/a/t/blue-button-email.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	169/169	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Oct%202020%2015:07:43%20GMT	https://hopkinsmedicine.org/sebin/u/x/blue-button-pdf.gif	C:/My%20Web%20Sites/hariwebpage/hopkinsmedicine.org/sebin/u/x/blue-button-pdf.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	169/169	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Oct%202020%2015:07:43%20GMT	https://hopkinsmedicine.org/sebin/m/j/blue-button-linkedin.gif	C:/My%20Web%20Sites/hariwebpage/hopkinsmedicine.org/sebin/m/j/blue-button-linkedin.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	1024/1024	------	200	untouched ('')	image/png	etag:%22f08f81fe533cf1:0%22	https://www.hopkinsmedicine.org/sebin/f/j/globe.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/f/j/globe.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	689/689	------	200	untouched ('')	image/png	etag:%22701c7f9ae633cf1:0%22	https://www.hopkinsmedicine.org/sebin/x/e/maryland_icon.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/x/e/maryland_icon.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	17533/17533	------	200	untouched ('')	image/jpeg	etag:%22fe36f3847cdd41:0%22	https://www.hopkinsmedicine.org/sebin/h/u/international-bg.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/h/u/international-bg.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	16641/16641	------	200	untouched ('')	image/jpeg	etag:%2263aecf126ccdd41:0%22	https://www.hopkinsmedicine.org/sebin/p/u/search-index-background.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/p/u/search-index-background.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	21556/21556	------	200	untouched ('')	image/jpeg	etag:%22ea53b4ee6ccdd41:0%22	https://www.hopkinsmedicine.org/sebin/p/v/search-index-background.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/p/v/search-index-background.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	256/256	------	200	untouched ('')	image/png	etag:%22b0313e9133ecf1:0%22	https://www.hopkinsmedicine.org/sebin/x/u/left-arrow.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/x/u/left-arrow.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	980/980	------	200	untouched ('')	image/gif	etag:%22be3c8fc115c7c81:0%22	https://www.hopkinsmedicine.org/sebin/y/k/bgLeftNav.gif	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/y/k/bgLeftNav.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	705/705	------	200	untouched ('')	image/png	etag:%2250dba71bb156d01:0%22	https://www.hopkinsmedicine.org/sebin/h/a/phone_icon.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/h/a/phone_icon.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	16918/16918	------	200	untouched ('')	image/png	etag:%22b185119152cdd41:0%22	https://www.hopkinsmedicine.org/sebin/p/e/start_new_bg.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/p/e/start_new_bg.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	31660/31660	------	200	untouched ('')	image/png	etag:%22da814d754ced41:0%22	https://www.hopkinsmedicine.org/sebin/x/y/start_new_bg_2.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/x/y/start_new_bg_2.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	301/301	------	200	untouched ('')	image/png	etag:%22c01cff7bc3ecf1:0%22	https://www.hopkinsmedicine.org/sebin/b/h/up-arrow.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/b/h/up-arrow.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	169/169	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Oct%202020%2015:07:44%20GMT	https://hopkinsmedicine.org/sebin/p/w/blue_arrow_right.png	C:/My%20Web%20Sites/hariwebpage/hopkinsmedicine.org/sebin/p/w/blue_arrow_right.html	(from https://www.hopkinsmedicine.org/sebin/v/b/photobooks.css)
20:52:14	3837/3837	------	200	untouched ('')	image/jpeg	etag:%2240497858481dcb1:0%22	https://www.hopkinsmedicine.org/sebin/d/g/doc_result_bg.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/d/g/doc_result_bg.html	(from https://www.hopkinsmedicine.org/sebin/t/w/photobooks-print.css)
20:52:14	3542/3542	------	200	untouched ('')	image/png	etag:%222141a6706d4fd41:0%22	https://www.hopkinsmedicine.org/lib/docscores/star-ratings-sprite.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/lib/docscores/star-ratings-sprite.html	(from https://www.hopkinsmedicine.org/lib/docscores/docscores.css)
20:52:14	194793/194793	------	200	untouched ('')	image/jpeg	etag:%22f1e3d7861422d61:0%22	https://www.hopkinsmedicine.org/sebin/z/l/COVID-HCGH658-LIFELINE_640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/z/l/COVID-HCGH658-LIFELINE_640.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/lifeline-support-milestone.html)
20:52:14	89613/89613	------	200	untouched ('')	image/jpeg	etag:%22514f524ff59d61:0%22	https://www.hopkinsmedicine.org/sebin/h/u/GettyImages-1212600168.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/h/u/GettyImages-1212600168.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/covid-test-update.html)
20:52:14	161732/161732	------	200	untouched ('')	image/jpeg	etag:%22b25b41105ad61:0%22	https://www.hopkinsmedicine.org/sebin/l/i/IMG_2604_640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/l/i/IMG_2604_640.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/covid-test-update.html)
20:52:14	482261/482261	------	200	untouched ('')	image/png	etag:%226b955f59d54fd61:0%22	https://www.hopkinsmedicine.org/sebin/j/d/testing-sized.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/j/d/testing-sized.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/testing-communities.html)
20:52:14	96970/96970	------	200	untouched ('')	image/jpeg	etag:%228899b92cb53dd61:0%22	https://www.hopkinsmedicine.org/sebin/j/p/pmr-covid-15.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/j/p/pmr-covid-15.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/innovative-rehabilitation.html)
20:52:15	55310/55310	------	200	untouched ('')	image/jpeg	etag:%22246dbb6dbe2ad61:0%22	https://www.hopkinsmedicine.org/sebin/x/e/addiction-telemedicine-hero-640x440.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/x/e/addiction-telemedicine-hero-640x440.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/treating-substance-use-disorder.html)
20:52:15	83863/83863	------	200	untouched ('')	image/jpeg	etag:%22577f9e8f529d61:0%22	https://www.hopkinsmedicine.org/sebin/j/d/Nephrologists-Chirag-Parikh-and-Derek-Fine-640x440.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/j/d/Nephrologists-Chirag-Parikh-and-Derek-Fine-640x440.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/dialysis-fluid.html)
20:52:15	93369/93369	------	200	untouched ('')	image/jpeg	etag:%224ae3818f529d61:0%22	https://www.hopkinsmedicine.org/sebin/d/s/derek-fine-reads-machine-640x440.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/d/s/derek-fine-reads-machine-640x440.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/dialysis-fluid.html)
20:52:15	567427/567427	------	200	untouched ('')	image/jpeg	etag:%2211a7c2df629d61:0%22	https://www.hopkinsmedicine.org/sebin/r/d/connector-640x440.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/r/d/connector-640x440.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/dialysis-fluid.html)
20:52:15	85202/85202	------	200	untouched ('')	image/jpeg	etag:%2281fe2d69a27d61:0%22	https://www.hopkinsmedicine.org/sebin/r/n/mychart-bedside-table-640x440.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/r/n/mychart-bedside-table-640x440.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/stay-connected.html)
20:52:15	91646/91646	------	200	untouched ('')	image/jpeg	etag:%2218ac7df0b723d61:0%22	https://www.hopkinsmedicine.org/sebin/d/o/COVID-19-Nursing-Prone-team-640x440.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/d/o/COVID-19-Nursing-Prone-team-640x440.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/prone-team.html)
20:52:15	144072/144072	------	200	untouched ('')	image/jpeg	etag:%22fb74651ac23d61:0%22	https://www.hopkinsmedicine.org/sebin/v/z/GO-TEAM-640x440.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/v/z/GO-TEAM-640x440.html	(from https://www.hopkinsmedicine.org/coronavirus/articles/go-team.html)
